question_number,question_text,choices,has_image,gpt-4o_answer,gpt-4o_explanation,gpt-4o_confidence,o1_answer,o1_explanation,o1_confidence,o3-mini_answer,o3-mini_explanation,o3-mini_confidence,claude_answer,claude_explanation,claude_confidence,gemini_answer,gemini_explanation,gemini_confidence
119D64,"2歳の男児。発熱と左膝痛を主訴に母親に連れられて来院した。2週間前から弛張熱、跛行および下腿の皮疹がみられるようになった。1週間前から左膝を痛がるようになった。抗菌薬を内服しても解熱しないため受診した。身長84.2cm、体重10.3kg。体温38.5℃。脈拍168/分、整。血圧106/62mmHg。皮膚は両側の下腿に径2cmの淡紅色の紅斑を認める。眼瞼結膜と眼球結膜とに異常を認めない。口腔内にアフタを認めない。咽頭に発赤はなく、扁桃に腫大を認めない。両側の頸部に径1.5cmのリンパ節を3個ずつ触知する。心音と呼吸音とに異常を認めない。腹部は平坦、軟で、右肋骨弓下に肝を2cm、左季肋下に脾を3cm触知する。左膝関節の腫脹と圧痛とを認めるが、可動域制限はない。赤沈90mm/1時間。血液所見:赤血球390万、Hb9.8g/dL、Ht32%、白血球10,400(桿状核好中球1%、分葉核好中球77%、好酸球1%、好塩基球1%、単球8%、リンパ球12%)、血小板38万、血液生化学所見:総蛋白5.8g/dL、アルブミン3.0g/dL、AST33U/L、ALT6U/L、LD248U/L(基準195~400)、CK57U/L(基準43~293)、尿素窒素6mg/dL、クレアチニン0.2mg/dL、Na137mEq/L、K4.3mEq/L、Cl100mEq/L。免疫血清学所見:CRP3.2mg/dL、matrixmetalloproteinase-3〈MMP-3>196ng/mL(基準37~121)、リウマトイド因子〈RF〉陰性、抗核抗体陰性。両膝MRIの脂肪抑制造影T1強調水平断像(別冊No.25)を別に示す。考えられる疾患はどれか。 ",a. 川崎病 | b. IgA血管炎 | c. リウマチ熱 | d. 化膿性関節炎 | e. 若年性特発性関節炎〈JIA〉,True,e,発熱、関節炎、皮疹、リンパ節腫脹、肝脾腫、mmp-3の上昇などが若年性特発性関節炎に合致する。川崎病ではアフタ、結膜炎、口腔粘膜の変化が見られるが、それらはない。iga血管炎では通常血小板は正常か低下し、紅斑は紫斑傾向があるが、記載とは異なる。,0.9,e,弛張熱、紅斑、脾肝腫大、高い炎症所見、rf・ana陰性であることから、全身型若年性特発性関節炎が最も考えられるため。,0.9,e,この症例は2週間にわたる発熱に加え、膝関節の腫脹・痛み、皮疹、両側頸部リンパ節腫脹、肝脾腫が認められるため、全身性若年性特発性関節炎（システミックjia：systemic juvenile idiopathic arthritis）の特徴を示しています。抗菌薬に反応しない点や、rf、抗核抗体陰性、mmp-3の上昇もjiaで認められる炎症所見と一致するため、この診断が最も考えられます。,0.95,e,この症例は若年性特発性関節炎（jia）の特徴的な所見を多く示しています：,0.9,e,2歳男児、弛張熱、跛行、下腿の皮疹、膝関節の腫脹、肝脾腫、リンパ節腫脹、mmp-3上昇、rf陰性、抗核抗体陰性、mriでの関節炎所見より、若年性特発性関節炎〈jia〉が最も考えやすい。川崎病は5歳未満に多く、上記の症状に加えて、眼球結膜充血、口唇・口腔内の異常、不定形発疹、四肢末端の変化、頸部リンパ節腫脹のうち5項目以上を満たす必要がある。iga血管炎は紫斑を特徴とする。リウマチ熱は先行感染を伴う。化膿性関節炎は通常、急性発症で高度な炎症所見を伴う。,0.8
119D65,69歳の男性。もの忘れを主訴に来院した。3か月前に昼食中に急に声を上げたため家族が様子を見に行ったところ、座ったまま動かなかった。約3分経過して「大丈夫」だと返答するようになったが、その後もしばらく反応が鈍かった。翌日以降は以前と変わりがなかったが、1週間前から最近の出来事を家族が質問しても正しく答えることができないことが複数回あったため家族とともに受診した。意識は清明。改訂長谷川式簡易知能評価スケールは正常であったが、3か月前のエピソードの記憶は全くないという。神経診察で異常を認めない。頭部MRIで異常所見は認めない。脳波検査で左側頭部に鋭波を認める。この患者で認めるのはどれか。 ,a. 音過敏 | b. 閃輝暗点 | c. 口部自動症 | d. 静止時振戦 | e. 線維束性収縮,False,c,患者の症状と背景から、部分発作が疑われます。特に、側頭葉てんかんは口部自動症を伴うことがあり、脳波検査の結果もそれを示唆しています。他の選択肢はてんかん発作の臨床像には直接関連がないため、「口部自動症」が最も適切です。,0.9,c,左側頭葉てんかん（部分てんかん）では意識減損を伴う発作時に口部自動症を認めることがあるため。,0.9,c,この患者は短い意識障害とその後の記憶喪失があり、さらに左側頭部の鋭波が認められることから、側頭葉に起因する複雑部分発作（複雑部分てんかん）が疑われる。複雑部分発作では口部自動症（例：口をもぐもぐする、リップスマッキングなど）が典型的な自動症として現れるため、cを選択した。,1.0,c,この症例は側頭葉てんかんの典型的な症状を示しています。主な根拠は：,0.9,a,脳波で左側頭部に鋭波を認めることから、てんかん発作の可能性が高い。3ヶ月前のエピソードはてんかん発作による一過性の意識障害と考える。側頭葉てんかんでは、音過敏を認めることがある。,0.8
119D66,54歳の女性。乳がん検診で異常を指摘され来院した。42歳から1高血圧症で、降圧薬を内服中である。喫煙歴はない。飲酒は機会飲酒。2母は乳癌のため58歳で死亡した。3初経は12歳。4出産は2回。5BMI20.3。マンモグラフィでは高濃度腫瘤陰影と集簇した多形性の微細石灰化像を認めた。下線部のうち、想定される疾患のリスクファクターはどれか。 ,a. 1 | b. 2 | c. 3 | d. 4 | e. 5,False,b,選択肢の2は「母は乳癌のため58歳で死亡した」とあり、これは乳がんのリスクファクターとしての家族歴に該当します。親族に乳がんの罹患歴があることは乳がんリスクを高める要因の一つです。他の選択肢はリスクファクターとして明確ではありません。,0.9,b,乳がんの主なリスク因子には、家族歴（母親や姉妹が乳がん）や遺伝的素因等が含まれ、本問では母親が乳がんで死亡したことが該当するため。,1.0,b,乳癌の発症リスクとして、家族歴（特に一次近親者の乳癌）は有名です。他の項目（高血圧、初経12歳、出産経験、bmi20.3）は乳癌リスクに影響する要因としては認められていません。,1.0,b,乳癌のリスクファクターとして、第一度近親者（特に母親）の乳癌の家族歴は重要な因子です。母親が58歳で乳癌により死亡しているという家族歴（下線部2）は、明確なリスクファクターとなります。高血圧症、初経年齢、出産回数（2回は比較的リスクを下げる方向）、正常範囲内のbmiは、乳癌の主要なリスクファクターとはなりません。,0.9,b,母が乳癌で死亡したという家族歴は、乳癌のリスクファクターとなる。,1.0
119D67,"53歳の男性。10日前からの発熱を主訴に来院した。海外渡航歴はない。意識は清明。体温38.4℃。脈拍96/分、整。血圧116/70mmHg。心音と呼吸音とに異常を認めない。腹部は平坦、軟で圧痛を認めないが、右季肋部に叩打痛を認める。血液所見:赤血球468万、Hb13.9g/dL、白血球21,900、血小板28万。血液生化学所見:総ビリルビン1.2mg/dL、AST125U/L、ALT83U/L、LD338U/L(基準124~222)、Y-GT163U/L(基準13~64)。CRP29mg/dL。腹部造影CT(別冊No.26)を別に示す。超音波ガイド下に穿刺し、得られた液体は無臭でアンチョビペースト状であった。血液および穿刺液の培養で細菌は検出されなかった。この患者の感染経路を確認する上で重要な質問はどれか。 ",a. 「覚醒剤を使ったことはありますか」 | b. 「キツネを触ったことはありますか」 | c. 「ダニに咬まれたことはありますか」 | d. 「同性間で性交渉をしたことはありますか」 | e. 「シカやイノシシなどの獣肉を食べたことはありますか」,True,e,症状やct画像、穿刺液の特徴から、肝膿瘍が考えられます。アンチョビペースト状の液体で、細菌が培養されないことから、アメーバ性肝膿瘍の可能性が高いです。この感染症は獣肉を生で食べることが関連するため、獣肉摂取の有無が重要です。,1.0,d,アメーバ性肝膿瘍は海外渡航歴がなくても男性同性間性的接触が感染経路として重要であるため。,0.9,d,本症例は右季肋部の叩打痛とアンチョビペースト状の液体（培養陰性）から、アメーバ性肝膿瘍を疑う。渡航歴がない場合、近年、先進国でも男性同性愛者間での経口‐肛門性接触による感染が増加しているため、同性間での性交渉の有無を確認することが重要です。,1.0,b,この症例は肝膿瘍の特徴を示しており、画像所見とアンチョビペースト状の穿刺液から、アメーバ性肝膿瘍が強く疑われます。しかし、海外渡航歴がないことから、国内感染を考える必要があります。日本国内では、エキノコックス症（多包虫症）の感染源としてキツネが重要で、特に北海道での感染リスクが知られています。キツネとの接触歴を確認することは、感染経路の特定に重要です。,0.9,e,ct画像から肝膿瘍を疑う。アンチョビペースト状の液体はアメーバ性肝膿瘍を疑わせる。アメーバ性肝膿瘍は、赤痢アメーバが経口感染し、大腸から肝臓へ移行して発症することがある。シカやイノシシなどの獣肉を生で食べることによって感染する可能性がある。,0.9
119D68,65歳の男性。徐々に増大する左頸部の腫瘤と嚥下障害を主訴に来院した。喫煙は20本/日を30年間。飲酒は日本酒4合/日を45年間。左頸部に径2.5cmのリンパ節を触知し、同部位の穿刺吸引細胞診で扁平上皮癌と診断された。喉頭内視鏡像(別冊No.27)を別に示す。最も考えられるのはどれか。 ,a. 喉頭癌 | b. 上咽頭癌 | c. 中咽頭癌 | d. 下咽頭癌 | e. 頸部食道癌3,True,,,,d,左頸部リンパ節腫大と嚥下障害を呈し、内視鏡所見から梨状陥凹部の病変が示唆されるため、下咽頭癌が最も考えられる。,0.9,d,本症例は、長期にわたる喫煙・飲酒歴のある65歳男性で、嚥下障害と左頸部の腫瘤（転移性リンパ節）が認められ、穿刺吸引細胞診により扁平上皮癌と診断されています。下咽頭癌は、同様の危険因子を有し、初期には原発部位で無症状または軽微な症状を呈し、頸部への転移が目立つことが多いため、最も考えられると判断されます。,1.0,d,下咽頭癌が最も考えられる理由：,0.9,d,画像所見から、喉頭蓋谷に腫瘍を認める。嚥下障害の症状も合わせて考えると下咽頭癌が最も考えやすい。,0.9
119D69,28歳の女性。動悸を主訴に来院した。午前10時ごろ、事務仕事中に突然、動悸を自覚した。安静にしていても症状が治まらないため受診した。過去に学校健診で心電図異常を指摘され、当院を受診したが経過観察となっていた。その時の12誘導心電図(別冊No.28A)を別に示す。既往歴に気管支喘息があり、吸入薬を使用しているが、年に数回発作を繰り返している。意識は清明。体温36.2℃。脈拍164/分、整。血圧120/82mmHg。呼吸数18/分。SpO299%(roomair)。心音と呼吸音とに異常を認めない。来院時の12誘導心電図(別冊No.28B)を別に示す。まず最初に行うべき対応はどれか。 ,a. 電気ショック | b. Valsalva手技 | c. ジゴキシン投与 | d. 硫酸マグネシウム投与 | e. アデノシン三リン酸投与,True,b,心電図と症状から、psvt（発作性上室性頻拍）が考えられます。意識が清明で血行動態が安定しているため、まずはvalsalva手技を試みるのが適切です。,0.95,b,安定している発作性上室性頻拍が疑われる場合、まずは迷走神経刺激（valsalva手技）を行うのが第一選択となるため。,0.9,b,この症例は、心電図で確認される狭心症性頻脈（svt）を示唆しており、患者は血行動態的に安定しているため、最初の対応は不随意性の方法であるvalsalva手技（自律神経反射を用いて洞房結節の伝導を遅延）を試みるのが適切です。気管支喘息の既往があるため、2次治療のアデノシン投与は更なる気管支収縮を招く恐れがあり、まずはvalsalva手技を実施します。,1.0,b,この症例は発作性上室性頻拍(psvt)の特徴を示しています。突然発症の整脈性頻拍で、心拍数160前後であることから、psvtが最も考えられます。psvtの初期治療として、非侵襲的で安全なvalsalva手技が第一選択となります。これは迷走神経を刺激することで頻拍を止める可能性があり、副作用のリスクが低く、まず試すべき方法です。他の選択肢は、より侵襲的であるか、この段階では適切ではありません。,0.9,e,来院時の心電図は発作性上室性頻拍（psvt）であり、血圧が保たれているため、まずはアデノシン三リン酸投与を行う。,1.0
119D70,27歳の女性。頸部腫大を主訴に来院した。6か月前から体重が減少し、汗をかきやすいことを自覚している。身長164cm、体重47kg(6か月前は52kg)。脈拍112/分、整。血圧120/76mmHg。頸部の外観写真(別冊No.29A)と甲状腺超音波像(カラードプラ)(別冊No.29B)とを別に示す。この患者の血液検査で高値なのはどれか。2つ選べ。 ,a. CRP | b. FT3 | c. TSH | d. 可溶性IL-2受容体 | e. 抗TSH受容体抗体〈TRAb〉,True,be,患者はバセドウ病を疑う症状（体重減少、頻脈、発汗など）を示しており、甲状腺機能亢進症が考えられます。この場合、血中のft3（遊離トリヨードサイロニン）と抗tsh受容体抗体〈trab〉が高値になります。,1.0,be,体重減少や腱反射亢進、脈拍数増加などの症状および超音波での血流増加所見からbasedow病(graves病)が疑われ、ft3と抗tsh受容体抗体(trab)が高値となるため。,1.0,be,この若い女性は体重減少、発汗、頻脈、頸部腫大といったgraves病の典型的な所見を呈しており、自己免疫性甲状腺刺激抗体（trab）の上昇およびそれに伴うft3の上昇が認められるため。tshは負のフィードバックにより低値となる。,1.0,bd,この症例は、バセドウ病の典型的な症状を示しています：,0.9,be,頸部腫大、体重減少、発汗過多、頻脈などの症状から、甲状腺機能亢進症が疑われる。超音波検査で甲状腺血流が増加していることからも、その可能性が高い。甲状腺機能亢進症では、ft3が上昇し、trabが陽性になることが多い。,1.0
119D71,"75歳の女性。介護老人保健施設に入所中で、寝たきりの状態である。嘔吐と発熱を主訴に救急車で搬入された。昨日午後10時に嘔吐と38℃台の発熱が出現した。本日午前7時に、頻呼吸となったため、施設の職員が救急車を要請した。脳梗塞の既往があり左片麻痺を認める。意識は清明。身長143cm、体重38kg。体温38.4℃。心拍数108/分、整。血圧76/48mmHg。呼吸数20/分。SpO297%(roomair)。皮膚は湿潤。眼瞼結膜と眼球結膜とに異常を認めない。口腔内は乾燥している。咽頭に発赤を認めない。心音と呼吸音とに異常を認めない。腹部は平坦、軟で、肝·脾を触知しない。右肋骨脊柱角叩打痛を認める。尿所見:蛋白1+、糖(一)、ケトン体(一)、潜血2+、沈渣に白血球多数/HPFを認める。血液所見:赤血球368万、Hb12.4g/dL、Ht40%、白血球12,800、血小板20万。血液生化学所見:総蛋白7.8g/dL、アルブミン3.8g/dL、CK322U/L(基準41~153)、尿素窒素20mg/dL、クレアチニン0.8mg/dL、血糖182mg/dL,Na131mEq/L、K4.8mEq/L、C196mEq/L.CRP15mg/dL。動脈血ガス分析(roomair):pH7.49、PaCO229Torr、PaO284Torr、HCO3-21mEq/L。腹部単純CT(別冊No.30)を別に示す。輸液と昇圧薬投与を開始した。次に行うべき治療はどれか。2つ選べ。 ",a. 血液透析 | b. 抗菌薬投与 | c. 右腎摘除術 | d. 右尿管結石摘出術 | e. 右尿管ステント留置術,True,be,尿検査と右肋骨脊柱角叩打痛から尿路感染症を示唆し、抗菌薬投与が必要。また、画像での明確な結石の除去が必要で、特に尿路閉塞が疑われる場合に右尿管ステント留置術が行われることがある。,0.9,be,尿管閉塞を伴う腎盂腎炎が疑われるため、抗菌薬投与と尿路のドレナージ（ステント留置）が必要となる。,1.0,be,本症例は尿路系感染症による敗血症を疑い、右側の尿管結石による閉塞性尿路感染症（腎盂腎炎）の可能性が高い。既に輸液と昇圧薬による初期治療を行っているため、次のステップは感染源のコントロールであり、抗菌薬投与による感染症治療と、尿路閉塞の解除のための右尿管ステント留置術が適切である。,0.95,be,この症例は以下の所見から尿路感染症による敗血症性ショックと考えられます：,0.9,be,患者は高齢者であり、寝たきりの状態である。嘔吐、発熱、頻呼吸、低血圧、右肋骨脊柱角叩打痛、尿所見での白血球多数、crp高値から、右腎盂腎炎による敗血症性ショックが疑われる。ct画像からも右腎の腫大が確認できる。ショック状態に対して輸液と昇圧薬投与を開始しているが、感染源のコントロールが必要である。そのため、抗菌薬投与が適切である。また、尿管結石による閉塞性腎盂腎炎の可能性も考慮し、右尿管ステント留置術も選択肢として適切である。血液透析は、腎機能障害の程度が不明であり、緊急性は低い。右腎摘除術と右尿管結石摘出術は、現時点では適応とならない。,1.0
119D72,80歳の男性。1か月間持続する咳嗽、血痰、微熱および体重減少を主訴に来院した。胸部エックス線写真で右上葉に空洞を伴う浸潤影を認め、喀痰の抗酸菌塗抹、結核菌PCR検査および抗酸菌培養が陽性で、肺結核と診断された。その後、抗結核薬による標準治療が開始され、2か月が経過した。治療効果の判定に用いられる検査はどれか。2つ選べ。 ,a. ツベルクリン反応 | b. 喀痰抗酸菌塗抹検査 | c. 喀痰抗酸菌培養検査 | d. 喀痰抗酸菌PCR検査 | e. 結核菌特異的全血インターフェロンィ遊離測定法〈IGRA〉,False,bc,抗結核薬治療の効果判定には、喀痰の抗酸菌塗抹検査と抗酸菌培養検査が用いられるのが標準的です。塗抹検査によって治療の進行状況を迅速に確認でき、培養検査により培養可能な結核菌の有無による治療効果の確認が行われます。その他の選択肢は治療開始前の診断に関与するものであり、治療効果の判定には不適切です。,1.0,bc,治療効果の判定には、排菌の消失を確認するために喀痰抗酸菌塗抹検査および喀痰抗酸菌培養検査が用いられる。ツベルクリン反応やigraは治療効果判定には適さない。,1.0,bc,治療効果の判定には、実際に生存している結核菌の除去が確認できる喀痰抗酸菌塗抹検査と、培養検査が用いられるため。ツベルクリン反応やigraは感染の既往反応を示し、pcr検査は死菌のdnaも検出可能なため、治療効果の評価には適さない。,1.0,bc,結核治療の効果判定には、喀痰中の菌の消失を確認することが最も重要です。喀痰抗酸菌塗抹検査(b)と培養検査(c)は、生きた菌の有無を直接確認できる方法です。一方、ツベルクリン反応(a)やigra(e)は感染の有無を判定する検査で、治療効果の判定には適しません。pcr検査(d)は死菌のdnaも検出するため、治療効果の判定には適していません。,0.9,bc,肺結核の治療効果判定には、喀痰中の抗酸菌の有無を調べる塗抹検査と培養検査が用いられる。塗抹検査は迅速に結果が得られるが、菌数が少ない場合は陰性となることがある。培養検査は、塗抹検査よりも感度が高いが、結果が出るまでに時間がかかる。,1.0
119D73,53歳の男性。右眼の視力低下を主訴に来院した。2か月前から右眼が見えにくくなり、様子を見ていたが改善しないため来院した。多忙のため、20年来、医療機関を受診していない。意識は清明。身長172cm、体重68kg。体温36.2℃。脈拍72/分、整。血圧162/90mmHg。視力は右が眼前手動弁(矯正不能)、左0.1(0.6×-3.0D)。眼圧は右18mmHg、左20mmHg。両眼の前眼部に異常を認めない。右の眼底は透見不能である。左の眼底写真(別冊No.31A)と蛍光眼底造影写真(別冊No.31B)とを別に示す。尿所見:蛋白2+、糖4+、ケトン体(一)、潜血(一)。血液生化学所見:総蛋白5.9g/dL、アルブミン3.3g/dL、尿素窒素20mg/dL、クレアチニン1.3mg/dL、血糖255mg/dL、HbAlc11.4%(基準4.9~6.0)。まず行うべき治療はどれか。2つ選べ。 ,a. 白内障手術 | b. 汎網膜光凝固 | c. 血糖コントロール | d. ステロイドパルス療法 | e. 副腎皮質ステロイド点眼,True,bc,患者は高血糖と糖尿病の症状を示しており、蛍光眼底造影写真から糖尿病性網膜症が示唆されます。したがって、まず血糖コントロールと汎網膜光凝固が重要です。,1.0,bc,増殖糖尿病網膜症に対しては汎網膜光凝固と血糖コントロールが優先されるため。,1.0,bc,この症例は、20年にわたる未治療の糖尿病により、網膜新生血管を伴う糖尿病網膜症（右眼は硝子体出血の可能性もあり、左眼では蛍光眼底造影で新生血管の所見が認められる）と考えられる。糖尿病網膜症の進行を抑えるためには、まず血糖コントロール（c）を行うとともに、網膜新生血管の治療として汎網膜光凝固（b）が必要である。その他の選択肢は本症例に適応されない。,1.0,bc,この患者は未治療の重症糖尿病（hba1c 11.4%）があり、糖尿病性網膜症を発症していると考えられます。右眼は既に重症で透見不能、左眼の眼底写真で増殖性糖尿病網膜症の所見が認められます。したがって、まず血糖コントロールを行い、同時に網膜症の進行を防ぐために汎網膜光凝固が必要です。白内障手術やステロイド治療は本症例では適応がありません。,0.9,bc,右眼は透見不能だが、左眼の眼底写真および蛍光眼底造影写真から糖尿病網膜症が考えられる。hba1cが11.4%と高値であることから、血糖コントロールが重要である。また、網膜症に対して汎網膜光凝固も考慮される。,1.0
119D74,38歳の経産婦(4妊2産)。妊娠28週で周産期管理を目的に自宅近くの医療機関から周産期母子医療センターを紹介され受診した。30歳および33歳時に、それぞれ骨盤位および既往帝王切開の適応で選択的帝王切開術が施行され、36歳時に稽留流産に対し子宮内容除去術が施行されている。今回は、続発性不妊症に対し生殖補助医療が実施され、妊娠した。妊娠32週に行われた骨盤MRIのT2強調矢状断像(別冊No.32)を別に示す。考えられるのはどれか。2つ選べ。 ,a. 前置血管 | b. 前置胎盤 | c. 癒着胎盤 | d. 絨毛膜下血腫 | e. 常位胎盤早期剝離,True,,,,bc,既往帝王切開術を2回受けており、高齢で体外受精妊娠でもあるため、前置胎盤と癒着胎盤のリスクが高い。またmri像でも前置胎盤を示唆し、筋層への癒着が疑われる所見が認められるため。,0.95,bc,この症例は、既往の帝王切開や子宮内容除去術、さらに生殖補助医療を受けた背景があり、これらは胎盤が子宮内に異常に接着（癒着胎盤）しやすい状況を作り出し、また前置胎盤のリスク因子ともなるため。,1.0,bc,この症例で以下の理由からbとcを選択します：,0.9,bc,mri画像で胎盤が子宮口を覆っていることと、既往帝王切開があることから、前置胎盤と癒着胎盤が考えられる。,0.9
119D75,54歳の男性。健康診断で肝障害を指摘され来院した。自覚症状はない。喫煙は1年前まで加熱式たばこを20本/日。飲酒はビール350mL/日を週に2~3回。職業はデスクワークが主体の会社員で、午前7時に起床し自家用車で通勤している。昼食は麺類を好んで食べている。夕食は午後9時過ぎに自宅で食べ、午後11時ごろに就寝している。既往歴に特記すべきことはない。身長171cm、体重82kg、腹囲98cm。脈拍84/分、整。血圧134/80mmHg。心音と呼吸音とに異常を認めない。腹部は平坦、軟で、肝·脾を触知しない。健康診断時の血液生化学所見:AST60U/L、ALT82U/L、Y-GT90U/L(基準13~64)、尿酸6.8mg/dL、血糖98mg/dL、トリグリセリド346mg/dL、HDLコレステロール42mg/dL、LDLコレステロール128mg/dL。免疫血清学所見:HBs抗原陰性、HCV抗体陰性。腹部超音波検査では肝腎コントラストの増強を認めた。この患者に対する指導で正しいのはどれか。3つ選べ。 ,a. 「体重を減らしましょう」 | b. 「栄養指導を受けましょう」 | c. 「身体活動量を増やしましょう」 | d. 「もう少し早めに就寝しましょう」 | e. 「まず中性脂肪を下げる薬を飲みましょう」,False,abc,この患者は肝障害があり、体重過多（bmiが28程度）であり、脂肪肝の可能性が高いです。肝腎コントラストの増強は脂肪肝を示唆します。そのため、体重減少（a）、栄養指導（b）、身体活動量の増加（c）が肝機能改善に重要です。薬物療法に関しては、まず生活習慣の改善が推奨され、薬物治療は対象ではありません（e）。また、就寝時間の指導は直接的な改善策として優先されません（d）。,0.9,abc,nafldの管理では減量や栄養指導、運動療法が基本となり薬物療法はまず行わないため。,1.0,abc,この患者は肥満、腹囲の増加および高トリグリセリド血症など、生活習慣病に起因するnafldが疑われます。標準治療は生活習慣の改善であり、体重減少（a）、栄養指導（b）、身体活動量の増加（c）が推奨されます。一方、就寝時刻の調整（d）は主要な治療方針ではなく、脂質降下薬（e）もまずは生活習慣改善を優先するため適応外です。,1.0,abc,この患者は以下の特徴から非アルコール性脂肪性肝疾患(nafld)が疑われます：,0.9,abc,,1.0
